id;data_inversa;dia_semana;horario;br;km;municipio;causa_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;uso_solo;pessoas;mortos;feridos_leves;feridos_graves;ilesos;ignorados;feridos;veiculos;latitude;longitude
301298.0;2020-08-13;quinta-feira;21:30:00;101.0;194;ARACRUZ;Ingestão de Álcool;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Não;1;0;1;0;0;0;1;1;-19.70112917;-40.31239499
301321.0;2020-08-13;quinta-feira;23:40:00;262.0;2;CARIACICA;Ingestão de Álcool;Colisão traseira;Sem Vítimas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Sim;2;0;0;0;2;0;0;2;-20.33275688;-40.36077696
301480.0;2020-08-14;sexta-feira;19:00:00;101.0;142;LINHARES;Desobediência às normas de trânsito pelo condutor;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Sim;2;0;2;0;0;0;2;2;-19.33458987;-40.06755477
301377.0;2020-08-14;sexta-feira;08:10:00;101.0;368;ANCHIETA;Falta de Atenção à Condução;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Simples;Curva;Não;1;0;1;0;0;0;1;1;-20.753749;-40.75894999
301450.0;2020-08-14;sexta-feira;17:50:00;262.0;102;VENDA NOVA DO IMIGRANTE;Objeto estático sobre o leito carroçável;Colisão com objeto estático;Com Vítimas Feridas;Anoitecer;Crescente;Nublado;Simples;Reta;Sim;1;0;0;1;0;0;1;1;-20.34280199;-41.11627383
301479.0;2020-08-14;sexta-feira;19:20:00;101.0;332;GUARAPARI;Falta de Atenção à Condução;Tombamento;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Curva;Não;1;0;1;0;0;0;1;1;-20.60724162;-40.50889326
301459.0;2020-08-14;sexta-feira;18:30:00;101.0;265.5;SERRA;Falta de Atenção à Condução;Colisão transversal;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Sim;2;0;0;1;1;0;1;2;-20.1816849;-40.26536036
301704.0;2020-08-15;sábado;19:30:00;101.0;166;ARACRUZ;Defeito Mecânico no Veículo;Incêndio;Sem Vítimas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Não;1;0;0;0;1;0;0;1;-19.52077663;-40.14566638
301681.0;2020-08-15;sábado;16:15:00;101.0;270.7;SERRA;Falta de Atenção à Condução;Colisão lateral;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Dupla;Viaduto;Sim;2;0;0;0;2;0;0;2;-20.22662056;-40.27075088
301625.0;2020-08-15;sábado;10:30:00;393.0;0.7;CACHOEIRO DE ITAPEMIRIM;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Sim;3;0;2;0;0;1;2;2;-20.841324;-41.15929
301600.0;2020-08-15;sábado;10:20:00;101.0;422;ATILIO VIVACQUA;Mal Súbito;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Interseção de vias;Não;1;0;1;0;0;0;1;1;-20.98070633;-41.11625915
301597.0;2020-08-15;sábado;10:00:00;101.0;380.5;ICONHA;Ultrapassagem Indevida;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Curva;Não;2;0;2;0;0;0;2;1;-20.80767317;-40.83488482
301531.0;2020-08-15;sábado;00:05:00;101.0;75.5;SAO MATEUS;Falta de Atenção à Condução;Capotamento;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;2;0;2;0;0;0;2;1;-18.78487912;-39.87911084
301566.0;2020-08-15;sábado;07:00:00;101.0;269.5;SERRA;Desobediência às normas de trânsito pelo condutor;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Interseção de vias;Sim;2;0;1;0;1;0;1;2;-20.21740496;-40.26990578
301962.0;2020-08-16;domingo;23:50:00;101.0;204.2;JOAO NEIVA;Desobediência às normas de trânsito pelo condutor;Colisão frontal;Com Vítimas Fatais;Plena Noite;Crescente;Nublado;Simples;Curva;Sim;4;1;0;2;0;1;2;2;-19.75196174;-40.3803134
301930.0;2020-08-16;domingo;19:30:00;262.0;106;VENDA NOVA DO IMIGRANTE;Ingestão de Álcool;Colisão frontal;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Sim;4;0;4;0;0;0;4;2;-20.40352684;-41.11192574
301917.0;2020-08-16;domingo;19:15:00;101.0;206;JOAO NEIVA;Defeito Mecânico no Veículo;Incêndio;Sem Vítimas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Não;1;0;0;0;1;0;0;1;-19.76435421;-40.37263919
301824.0;2020-08-16;domingo;10:20:00;262.0;3.8;CARIACICA;Ingestão de Álcool;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Interseção de vias;Sim;1;0;1;0;0;0;1;1;-20.33582458;-40.37654757
301818.0;2020-08-16;domingo;07:00:00;482.0;108.8;GUACUI;Falta de Atenção à Condução;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Simples;Reta;Sim;1;0;1;0;0;0;1;1;-20.78769691;-41.6874642
301771.0;2020-08-16;domingo;03:00:00;101.0;266.5;SERRA;Desobediência às normas de trânsito pelo condutor;Colisão transversal;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Dupla;Interseção de vias;Sim;3;0;1;0;2;0;1;2;-20.190199;-40.26828891
302066.0;2020-08-17;segunda-feira;14:56:00;101.0;144.9;LINHARES;Desobediência às normas de trânsito pelo condutor;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Múltipla;Reta;Não;2;0;1;0;1;0;1;2;-19.35969658;-40.06448865
302053.0;2020-08-17;segunda-feira;12:35:00;101.0;65.6;SAO MATEUS;Falta de Atenção à Condução;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Garoa/Chuvisco;Múltipla;Reta;Sim;3;0;2;0;1;0;2;2;-18.70935945;-39.87762087
302057.0;2020-08-17;segunda-feira;13:10:00;101.0;69.9;SAO MATEUS;Ingestão de Álcool;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;1;0;0;1;0;0;1;1;-18.74453703;-39.86164665
302070.0;2020-08-17;segunda-feira;15:30:00;101.0;144.9;LINHARES;Falta de Atenção à Condução;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;3;0;1;0;2;0;1;2;-19.35188295;-40.0636685
302079.0;2020-08-17;segunda-feira;15:20:00;101.0;287.9;CARIACICA;Defeito Mecânico no Veículo;Colisão com objeto em movimento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;4;0;1;0;3;0;1;4;-20.26493528;-40.38471702
302082.0;2020-08-17;segunda-feira;16:20:00;101.0;161;LINHARES;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;2;0;1;0;1;0;1;2;-19.48358708;-40.11977894
302101.0;2020-08-17;segunda-feira;18:00:00;101.0;230.3;FUNDAO;Animais na Pista;Atropelamento de Animal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Sim;1;0;1;0;0;0;1;1;-19.93558165;-40.40603211
302128.0;2020-08-17;segunda-feira;21:40:00;101.0;293.5;CARIACICA;Falta de Atenção do Pedestre;Atropelamento de Pedestre;Com Vítimas Fatais;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Não;4;1;0;0;0;3;0;1;-20.31526144;-40.39567044
302130.0;2020-08-17;segunda-feira;22:00:00;101.0;395;RIO NOVO DO SUL;Falta de Atenção à Condução;Colisão frontal;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Interseção de vias;Sim;2;0;0;1;1;0;1;2;-20.86594262;-40.93257592
302177.0;2020-08-18;terça-feira;09:50:00;393.0;2.2;CACHOEIRO DE ITAPEMIRIM;Desobediência às normas de trânsito pelo condutor;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Sim;4;0;1;1;2;0;2;3;-20.83242503;-41.17491003
302241.0;2020-08-18;terça-feira;17:20:00;101.0;182;ARACRUZ;Desobediência às normas de trânsito pelo condutor;Colisão lateral;Sem Vítimas;Anoitecer;Crescente;Céu Claro;Simples;Reta;Não;3;0;0;0;1;2;0;2;-19.6386808;-40.23155029
302183.0;2020-08-18;terça-feira;09:30:00;101.0;254.3;SERRA;Desobediência às normas de trânsito pelo condutor;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Simples;Reta;Sim;2;0;1;0;1;0;1;2;-20.1100364;-40.32740141
302201.0;2020-08-18;terça-feira;12:00:00;482.0;107.3;GUACUI;Falta de Atenção à Condução;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Sim;2;0;1;0;0;1;1;1;-20.78109635;-41.68161044
302884.0;2020-08-18;terça-feira;23:30:00;262.0;54;MARECHAL FLORIANO;Velocidade Incompatível;Tombamento;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Simples;Não Informado;Não;2;0;1;1;0;0;2;1;-20.41495529;-40.74098587
302326.0;2020-08-19;quarta-feira;07:00:00;101.0;264.4;SERRA;Falta de Atenção à Condução;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Interseção de vias;Sim;2;0;1;0;1;0;1;2;-20.17292791;-40.26736384
302327.0;2020-08-19;quarta-feira;08:00:00;393.0;0.3;CACHOEIRO DE ITAPEMIRIM;Falta de Atenção à Condução;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Sim;2;0;1;0;1;0;1;2;-20.841324;-41.15929
302396.0;2020-08-19;quarta-feira;17:00:00;393.0;0.7;CACHOEIRO DE ITAPEMIRIM;Desobediência às normas de trânsito pelo condutor;Colisão frontal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Sim;2;0;0;2;0;0;2;2;-20.83772726;-41.16567492
302394.0;2020-08-19;quarta-feira;16:50:00;101.0;63;SAO MATEUS;Carga excessiva e/ou mal acondicionada;Colisão com objeto em movimento;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Simples;Reta;Não;1;0;1;0;0;0;1;1;-18.69830807;-39.86481056
302349.0;2020-08-19;quarta-feira;08:10:00;101.0;266;SERRA;Ingestão de álcool e/ou substâncias psicoativas pelo pedestre;Colisão com objeto estático;Sem Vítimas;Pleno dia;Crescente;Sol;Múltipla;Interseção de vias;Sim;1;0;0;0;0;1;0;1;-20.190199;-40.26828891
302578.0;2020-08-20;quinta-feira;19:50:00;101.0;144;LINHARES;Desobediência às normas de trânsito pelo condutor;Colisão lateral;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Múltipla;Reta;Não;2;0;0;1;0;1;1;2;-19.35477392;-40.06376479
302507.0;2020-08-20;quinta-feira;09:30:00;393.0;2.9;CACHOEIRO DE ITAPEMIRIM;Velocidade Incompatível;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;1;0;1;0;0;0;1;1;-20.83242503;-41.17491003
302473.0;2020-08-20;quinta-feira;06:40:00;101.0;291;CARIACICA;Desobediência às normas de trânsito pelo condutor;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;2;0;0;1;1;0;1;2;-20.29755744;-40.39445616
302454.0;2020-08-20;quinta-feira;00:20:00;101.0;143.7;LINHARES;Desobediência às normas de trânsito pelo condutor;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Não;1;0;1;0;0;0;1;1;-19.34286596;-40.0638568
302706.0;2020-08-21;sexta-feira;13:00:00;101.0;370.9;ANCHIETA;Falta de Atenção à Condução;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;Interseção de vias;Não;2;0;0;1;1;0;1;2;-20.76871121;-40.75999937
302702.0;2020-08-21;sexta-feira;12:00:00;101.0;54;SAO MATEUS;Agressão Externa;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;Reta;Não;2;0;2;0;0;0;2;1;-18.62067908;-39.88189225
302657.0;2020-08-21;sexta-feira;06:20:00;101.0;271;SERRA;Falta de Atenção à Condução;Queda de ocupante de veículo;Com Vítimas Feridas;Amanhecer;Crescente;Céu Claro;Dupla;Reta;Sim;1;0;1;0;0;0;1;1;-20.23267;-40.27658
302735.0;2020-08-21;sexta-feira;15:00:00;101.0;144.6;LINHARES;Falta de Atenção à Condução;Engavetamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Sim;4;0;1;0;3;0;1;3;-19.35188295;-40.0636685
302862.0;2020-08-22;sábado;05:30:00;101.0;266.3;SERRA;Falta de Atenção à Condução;Colisão transversal;Com Vítimas Feridas;Amanhecer;Crescente;Nublado;Dupla;Reta;Sim;3;0;0;2;1;0;2;2;-20.190199;-40.26828891
308667.0;2020-08-22;sábado;15:00:00;262.0;100;VENDA NOVA DO IMIGRANTE;Falta de Atenção à Condução;Colisão com objeto estático;Sem Vítimas;Pleno dia;Decrescente;Chuva;Simples;Curva;Não;1;0;0;0;1;0;0;1;-20.34889991;-41.102073
302919.0;2020-08-22;sábado;10:59:00;262.0;76.5;DOMINGOS MARTINS;Falta de Atenção à Condução;Colisão frontal;Com Vítimas Fatais;Pleno dia;Crescente;Chuva;Simples;Curva;Não;6;1;1;1;3;0;2;3;-20.41279327;-40.90834307
303007.0;2020-08-22;sábado;19:30:00;101.0;264;SERRA;Falta de Atenção à Condução;Colisão frontal;Com Vítimas Feridas;Plena Noite;Crescente;Chuva;Múltipla;Interseção de vias;Sim;2;0;1;0;1;0;1;2;-20.17292791;-40.26736384
302944.0;2020-08-22;sábado;14:15:00;262.0;42;DOMINGOS MARTINS;Velocidade Incompatível;Colisão frontal;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Dupla;Não Informado;Não;2;0;1;0;1;0;1;2;-20.38524458;-40.65385185
302956.0;2020-08-22;sábado;15:00:00;101.0;289.3;CARIACICA;Falta de Atenção à Condução;Colisão com objeto estático;Sem Vítimas;Pleno dia;Crescente;Chuva;Dupla;Curva;Não;1;0;0;0;1;0;0;1;-20.2820036;-40.39339185
302963.0;2020-08-22;sábado;16:30:00;262.0;88;DOMINGOS MARTINS;Desobediência às normas de trânsito pelo condutor;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Simples;Retorno Regulamentado;Não;2;0;0;1;1;0;1;2;-20.39120365;-41.0098457
302985.0;2020-08-22;sábado;18:00:00;101.0;62;SAO MATEUS;Ingestão de Álcool;Colisão frontal;Com Vítimas Feridas;Plena Noite;Crescente;Garoa/Chuvisco;Simples;Curva;Sim;5;0;1;3;1;0;4;3;-18.69163744;-39.86213576
302998.0;2020-08-22;sábado;18:50:00;101.0;65;SAO MATEUS;Falta de Atenção à Condução;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Interseção de vias;Sim;1;0;1;0;0;0;1;1;-18.71441;-39.87775
303052.0;2020-08-22;sábado;21:15:00;101.0;310;VIANA;Ultrapassagem Indevida;Colisão frontal;Com Vítimas Fatais;Plena Noite;Decrescente;Chuva;Simples;Não Informado;Sim;2;1;0;0;1;0;0;2;-20.42590098;-40.46036505
303034.0;2020-08-22;sábado;18:25:00;262.0;46.3;MARECHAL FLORIANO;Velocidade Incompatível;Tombamento;Com Vítimas Feridas;Plena Noite;Crescente;Chuva;Simples;Reta;Sim;1;0;1;0;0;0;1;1;-20.40565705;-40.67280081
303223.0;2020-08-23;domingo;19:20:00;482.0;104.8;GUACUI;Desobediência às normas de trânsito pelo condutor;Colisão lateral;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Simples;Reta;Sim;4;0;2;1;0;1;3;3;-20.78384403;-41.66073203
303081.0;2020-08-23;domingo;00:30:00;101.0;74;SAO MATEUS;Ingestão de Álcool;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Chuva;Simples;Reta;Não;3;0;0;2;0;1;2;2;-18.77756015;-39.87357381
303088.0;2020-08-23;domingo;01:10:00;101.0;293.4;CARIACICA;Velocidade Incompatível;Colisão com objeto estático;Com Vítimas Fatais;Plena Noite;Crescente;Chuva;Simples;Não Informado;Sim;2;2;0;0;0;0;0;1;-20.31526144;-40.39567044
303164.0;2020-08-23;domingo;16:30:00;101.0;445.5;MIMOSO DO SUL;Desobediência às normas de trânsito pelo condutor;Atropelamento de Pedestre;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;Reta;Não;2;0;1;0;1;0;1;1;-21.11046291;-41.26351124
303277.0;2020-08-23;domingo;23:15:00;262.0;1.8;CARIACICA;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Dupla;Reta;Sim;3;0;2;0;1;0;2;2;-20.32955204;-40.35492602
303172.0;2020-08-23;domingo;17:20:00;482.0;75;ALEGRE;Falta de Atenção à Condução;Colisão transversal;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Curva;Não;2;0;1;0;0;1;1;2;-20.74855395;-41.47518797
303192.0;2020-08-23;domingo;18:25:00;101.0;143.6;LINHARES;Falta de Atenção à Condução;Tombamento;Com Vítimas Fatais;Plena Noite;Decrescente;Nublado;Dupla;Desvio Temporário;Não;3;1;1;0;1;0;1;3;-19.34286596;-40.0638568
303262.0;2020-08-23;domingo;22:20:00;101.0;229;FUNDAO;Desobediência às normas de trânsito pelo condutor;Colisão transversal;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Interseção de vias;Sim;3;0;3;0;0;0;3;2;-19.93558165;-40.40603211
323446.0;2020-08-24;segunda-feira;07:00:00;101.0;286;CARIACICA;Não guardar distância de segurança;Colisão traseira;Com Vítimas Feridas;Amanhecer;Crescente;Céu Claro;Dupla;Não Informado;Sim;3;0;1;0;1;1;1;3;-20.25902175;-40.37753412
303418.0;2020-08-24;segunda-feira;17:40:00;262.0;4;CARIACICA;Falta de Atenção à Condução;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;1;0;1;1;-20.33609327;-40.37812784
303456.0;2020-08-24;segunda-feira;20:50:00;101.0;370.5;ANCHIETA;Falta de Atenção à Condução;Colisão transversal;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Simples;Não Informado;Não;3;0;0;2;1;0;2;2;-20.77093665;-40.7637459
303323.0;2020-08-24;segunda-feira;07:20:00;101.0;0.5;SERRA;Não guardar distância de segurança;Colisão lateral;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Dupla;Reta;Sim;2;0;0;1;1;0;1;2;-20.129093;-40.308125
303329.0;2020-08-24;segunda-feira;04:00:00;482.0;8.5;CACHOEIRO DE ITAPEMIRIM;Velocidade Incompatível;Derramamento de carga;Sem Vítimas;Plena Noite;Decrescente;Nublado;Dupla;Curva;Sim;1;0;0;0;1;0;0;1;-20.86597301;-41.11181303
303351.0;2020-08-24;segunda-feira;09:30:00;262.0;111.4;VENDA NOVA DO IMIGRANTE;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Simples;Reta;Não;2;0;1;0;1;0;1;2;-20.33710625;-41.19042567
303383.0;2020-08-24;segunda-feira;13:15:00;259.0;50.8;COLATINA;Carga excessiva e/ou mal acondicionada;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Simples;Não Informado;Sim;2;0;1;1;0;0;2;2;-19.50381182;-40.61366631
303385.0;2020-08-24;segunda-feira;14:30:00;262.0;0.1;VITORIA;Desobediência às normas de trânsito pelo condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Dupla;Não Informado;Sim;2;0;1;0;1;0;1;2;-20.320793;-40.353315
303396.0;2020-08-24;segunda-feira;15:29:00;101.0;146.2;LINHARES;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;3;0;1;1;1;0;2;2;-19.36990998;-40.06560718
303420.0;2020-08-24;segunda-feira;17:50:00;101.0;334.3;GUARAPARI;Condutor Dormindo;Saída de leito carroçável;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Dupla;Reta;Não;4;0;0;2;2;0;2;1;-20.6213791;-40.52011191
303318.0;2020-08-24;segunda-feira;07:20:00;101.0;264;SERRA;Desobediência às normas de trânsito pelo condutor;Colisão lateral;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Não Informado;Sim;3;0;2;0;1;0;2;2;-20.17292791;-40.26736384
303485.0;2020-08-25;terça-feira;02:30:00;101.0;332.6;GUARAPARI;Velocidade Incompatível;Tombamento;Sem Vítimas;Plena Noite;Crescente;Nublado;Dupla;Curva;Não;1;0;0;0;1;0;0;1;-20.61156457;-40.51064822
303500.0;2020-08-25;terça-feira;06:10:00;101.0;64.5;SAO MATEUS;Não guardar distância de segurança;Colisão traseira;Com Vítimas Feridas;Amanhecer;Crescente;Sol;Simples;Reta;Não;3;0;1;1;1;0;2;2;-18.70428583;-39.87065983
303527.0;2020-08-25;terça-feira;07:40:00;101.0;71.7;SAO MATEUS;Falta de Atenção à Condução;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Simples;Não Informado;Não;2;0;0;0;1;1;0;2;-18.753513;-39.862598
303640.0;2020-08-25;terça-feira;21:15:00;101.0;128.2;SOORETAMA;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Não;2;0;1;0;1;0;1;2;-19.21191395;-40.09457556
303626.0;2020-08-25;terça-feira;19:20:00;101.0;298.5;VIANA;Defeito Mecânico no Veículo;Colisão com objeto em movimento;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Não Informado;Sim;3;0;2;0;0;1;2;2;-20.35374444;-40.4156433
303625.0;2020-08-25;terça-feira;19:30:00;101.0;4.9;ICONHA;Animais na Pista;Atropelamento de Animal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Não Informado;Não;3;0;3;0;0;0;3;1;-20.80249706;-40.82021713
303532.0;2020-08-25;terça-feira;09:15:00;101.0;151;LINHARES;Falta de Atenção à Condução;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Interseção de vias;Não;2;0;1;0;1;0;1;2;-19.41738282;-40.06842613
303550.0;2020-08-25;terça-feira;11:25:00;101.0;254;SERRA;Falta de Atenção à Condução;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Sim;2;0;0;1;1;0;1;2;-20.1100364;-40.32740141
303563.0;2020-08-25;terça-feira;13:08:00;259.0;30.6;COLATINA;Falta de Atenção à Condução;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Simples;Curva;Não;1;0;1;0;0;0;1;1;-19.59524502;-40.50646804
303678.0;2020-08-26;quarta-feira;07:30:00;101.0;145;LINHARES;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Sim;2;0;1;0;1;0;1;2;-19.36089598;-40.06464018
303668.0;2020-08-26;quarta-feira;03:20:00;101.0;159;LINHARES;Falta de Atenção à Condução;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Sim;1;0;1;0;0;0;1;1;-19.4684012;-40.1102557
303677.0;2020-08-26;quarta-feira;07:10:00;262.0;55.5;MARECHAL FLORIANO;Defeito Mecânico no Veículo;Tombamento;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Simples;Curva;Não;1;0;0;0;1;0;0;1;-20.41120651;-40.7479394
303686.0;2020-08-26;quarta-feira;07:35:00;101.0;296.8;CARIACICA;Falta de Atenção à Condução;Colisão com objeto em movimento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Múltipla;Viaduto;Sim;3;0;0;1;2;0;1;3;-20.34029997;-40.40405712
303795.0;2020-08-26;quarta-feira;19:00:00;101.0;279.5;SERRA;Falta de Atenção à Condução;Colisão transversal;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Interseção de vias;Não;2;0;1;0;1;0;1;2;-20.218122;-40.339325
303802.0;2020-08-26;quarta-feira;12:40:00;101.0;150;LINHARES;Falta de Atenção à Condução;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Curva;Sim;2;0;1;0;0;1;1;2;-19.39619083;-40.06435871
303818.0;2020-08-26;quarta-feira;21:50:00;101.0;277.5;SERRA;Falta de Atenção à Condução;Tombamento;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Curva;Sim;1;0;0;1;0;0;1;1;-20.21307738;-40.32125972
303826.0;2020-08-26;quarta-feira;23:00:00;101.0;37;CONCEICAO DA BARRA;Falta de Atenção à Condução;Colisão com objeto estático;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Rotatória;Não;1;0;1;0;0;0;1;1;-18.47332967;-39.92661186
